Date,BTC,ETH,XRP,ADA
12/20/2018,4075.34,114.52,0.378617762,0.040701772
12/21/2018,3839.06,107.74,0.357845946,0.042142433
12/22/2018,3980.46,116.09,0.362529272,0.044319083
12/23/2018,3944.93,129.61,0.371713453,0.04540412
12/24/2018,4034,139.09,0.404953368,0.041612433
12/25/2018,3780,128.82,0.380885176,0.040990402
12/26/2018,3809.88,130.47,0.376910528,0.036574918
12/27/2018,3589.89,114.63,0.338389448,0.041587941
12/28/2018,3888.06,136.82,0.375142981,0.040775349
12/29/2018,3729.31,134.15,0.358882758,0.042914366
12/30/2018,3829,138.78,0.367586705,0.040678789
12/31/2018,3691.86,130.53,0.349323856,0.042318131
1/1/2019,3826.1,139.75,0.363614377,0.044973119
1/2/2019,3890.79,153.5,0.374222701,0.042251177
1/3/2019,3787.57,147.23,0.354766548,0.043502567
1/4/2019,3820.25,153.24,0.356549401,0.044362507
1/5/2019,3798.62,154.21,0.350983596,0.049077976
1/6/2019,4040.99,155.92,0.366023524,0.047836437
1/7/2019,4006.01,150.62,0.363697442,0.0482691
1/8/2019,3993.86,148.97,0.364106913,0.052129578
1/9/2019,4004.12,149.5,0.36944005,0.044098609
1/10/2019,3626.12,126.41,0.328112058,0.04378546
1/11/2019,3635.69,125.83,0.329401217,0.043352213
1/12/2019,3619.41,124.59,0.328925857,0.039879354
1/13/2019,3514.24,115.58,0.314300999,0.043917194
1/14/2019,3664.19,128.37,0.332447216,0.042590749
1/15/2019,3580.76,120,0.326064132,0.044318202
1/16/2019,3609.71,122.12,0.326843138,0.045077147
1/17/2019,3640.65,122.55,0.328096949,0.043906236
1/18/2019,3607.85,119.53,0.321794768,0.045574716
1/19/2019,3682.65,123.17,0.329676749,0.042980695
1/20/2019,3536.19,117.43,0.317564216,0.042591138
1/21/2019,3531.76,115.86,0.318030091,0.043354502
1/22/2019,3577.03,118.08,0.318324437,0.042734862
1/23/2019,3553.01,116.55,0.314991943,0.042948101
1/24/2019,3568.97,116.4,0.316763732,0.042502211
1/25/2019,3562.17,114.95,0.314306297,0.042440963
1/26/2019,3556.07,115.01,0.312998975,0.040996108
1/27/2019,3531.02,111.35,0.307527819,0.038599627
1/28/2019,3429.95,105.47,0.292610634,0.037857862
1/29/2019,3397.42,104.02,0.286364767,0.039503868
1/30/2019,3437.55,107.61,0.321025571,0.038084642
1/31/2019,3411.5,105.79,0.307781902,0.038370386
2/1/2019,3437.5,105.88,0.305020589,0.039113024
2/2/2019,3468.43,109.3,0.30916617,0.037820563
2/3/2019,3414.78,105.94,0.299032212,0.03744534
2/4/2019,3409.57,106.08,0.295296927,0.037826082
2/5/2019,3428.4,106,0.297348233,0.036368293
2/6/2019,3367.36,103.36,0.287241569,0.036135771
2/7/2019,3359,103.21,0.288682114,0.04055722
2/8/2019,3621.99,117.96,0.310775895,0.040923435
2/9/2019,3623.73,118.06,0.309976739,0.042558946
2/10/2019,3648.84,123.94,0.307261779,0.041549911
2/11/2019,3590.36,119.55,0.301141922,0.041495315
2/12/2019,3588.06,120.82,0.303119143,0.04074644
2/13/2019,3576.68,120.74,0.301532263,0.04011262
2/14/2019,3561.5,119.39,0.29849128,0.040251182
2/15/2019,3566.59,120.42,0.299517727,0.040838654
2/16/2019,3582.37,121.56,0.299383793,0.041238928
2/17/2019,3625.08,132.34,0.300815294,0.045550876
2/18/2019,3867,144.62,0.321747631,0.046136895
2/19/2019,3888.01,142.69,0.324104619,0.047161862
2/20/2019,3938.99,147.19,0.330326712,0.044743934
2/21/2019,3897.71,144.21,0.318508842,0.045720139
2/22/2019,3942.02,146.68,0.320424712,0.048494354
2/23/2019,4110,157.56,0.332473271,0.041661933
2/24/2019,3734.22,131.76,0.297663452,0.043469106
2/25/2019,3818.79,137.64,0.327034143,0.042802797
2/26/2019,3799.48,135.66,0.315883579,0.042893313
2/27/2019,3799.91,134.46,0.310061075,0.042698869
2/28/2019,3792.14,134.48,0.312632065,0.042861124
3/1/2019,3806.17,134.72,0.314425367,0.042330014
3/2/2019,3809.7,132.32,0.31303777,0.041879421
3/3/2019,3786.93,129.78,0.309782418,0.040150051
3/4/2019,3700.72,125.24,0.301442559,0.042852555
3/5/2019,3844.59,136.3,0.314365144,0.042578934
3/6/2019,3851.89,137,0.316500578,0.042699201
3/7/2019,3857.05,136.21,0.312422135,0.042286915
3/8/2019,3843.12,132.75,0.306886586,0.046749915
3/9/2019,3917,136.41,0.313079185,0.045328498
3/10/2019,3900.92,134.66,0.311181819,0.047282349
3/11/2019,3849.68,132.05,0.309802124,0.047182575
3/12/2019,3860,132.8,0.310077987,0.046143618
3/13/2019,3851.02,131.16,0.312686471,0.047474491
3/14/2019,3853.95,131.4,0.309909369,0.049603914
3/15/2019,3902.8,135.99,0.31325538,0.051258422
3/16/2019,3990,140.48,0.319050484,0.049773726
3/17/2019,3967.01,138.07,0.315374328,0.049764887
3/18/2019,3970.5,137.01,0.313282832,0.051924233
3/19/2019,4000.85,138.1,0.31574701,0.053544817
3/20/2019,4033,138.73,0.317591916,0.052278259
3/21/2019,3972.76,134.41,0.309653964,0.057851003
3/22/2019,3983.78,135.87,0.310468781,0.063399549
3/23/2019,3983.43,136.52,0.311429219,0.061363902
3/24/2019,3969.52,135.37,0.307449415,0.058247449
3/25/2019,3908.01,133.01,0.301568753,0.061447961
3/26/2019,3922.42,133.28,0.301955184,0.067070619
3/27/2019,4026.53,139.27,0.310631579,0.065457326
3/28/2019,4011.17,137.46,0.305851347,0.071176008
3/29/2019,4091.01,142.83,0.307483307,0.072165608
3/30/2019,4094.14,142.12,0.311471719,0.070168437
3/31/2019,4095,141.2,0.309860453,0.072270355
4/1/2019,4137.01,141,0.313033098,0.086066269
4/2/2019,4901.93,164.69,0.353040652,0.091156548
4/3/2019,4975.07,161.33,0.342488458,0.087283368
4/4/2019,4906.49,157.4,0.330947593,0.091016523
4/5/2019,5040.66,166.08,0.36379383,0.090099526
4/6/2019,5049.22,165.79,0.353700835,0.090348605
4/7/2019,5190.2,174.84,0.363448506,0.086904052
4/8/2019,5285.54,180.74,0.358940021,0.083644389
4/9/2019,5193.49,175.83,0.350144864,0.089378358
4/10/2019,5320.81,177.55,0.35367777,0.083220414
4/11/2019,5041.32,164.92,0.328501899,0.083102875
4/12/2019,5078.18,164.27,0.325701204,0.083043912
4/13/2019,5066.22,163.75,0.325755302,0.084783416
4/14/2019,5164,168.11,0.330085203,0.081677182
4/15/2019,5029.99,160.24,0.319152555,0.083153739
4/16/2019,5204.92,166.38,0.325539813,0.082985802
4/17/2019,5227,166.54,0.336253818,0.081658454
4/18/2019,5282.32,174.15,0.336972003,0.079510784
4/19/2019,5290.36,173.83,0.332511205,0.076423079
4/20/2019,5319.89,173.73,0.328630958,0.073911898
4/21/2019,5297.64,169.9,0.322253542,0.07838624
4/22/2019,5387.6,171.58,0.324737596,0.073918906
4/23/2019,5532.85,171.07,0.319758952,0.072405904
4/24/2019,5443.14,165.75,0.300692727,0.068707933
4/25/2019,5125.3,151.95,0.287741871,0.068406292
4/26/2019,5159.51,153.41,0.296965131,0.069113245
4/27/2019,5170.6,155.66,0.2928747,0.067247733
4/28/2019,5155,153.19,0.292054402,0.064065425
4/29/2019,5148.25,152.36,0.288883497,0.069618511
4/30/2019,5267.43,160.4,0.306291844,0.068418735
5/1/2019,5321.15,158.39,0.301171972,0.067390531
5/2/2019,5390.01,158.7,0.297196079,0.068850536
5/3/2019,5657.4,164.91,0.30299576,0.066492959
5/4/2019,5770.01,161.85,0.301041987,0.06538188
5/5/2019,5715.86,161.25,0.297350545,0.066261793
5/6/2019,5687.9,171.07,0.299985623,0.063180243
5/7/2019,5743.3,166.34,0.293832511,0.064284338
5/8/2019,5943.6,169.58,0.298150642,0.061333114
5/9/2019,6153.09,170.11,0.293393364,0.063009554
5/10/2019,6343.14,172.21,0.297702657,0.075113939
5/11/2019,7223.21,193.99,0.321291592,0.070242249
5/12/2019,6979.76,188.23,0.310305219,0.072803344
5/13/2019,7825.41,196.51,0.323995576,0.084886085
5/14/2019,7990.92,217.6,0.409438304,0.094010041
5/15/2019,8204.24,249.12,0.457751736,0.08793761
5/16/2019,7878.96,264.39,0.418692019,0.083163876
5/17/2019,7361.1,244.59,0.38915238,0.07872654
5/18/2019,7262.4,234.03,0.37157823,0.08646964
5/19/2019,8196.59,261.089,0.417573915,0.084813725
5/20/2019,7999.54,252.22,0.398332432,0.084335549
5/21/2019,7951.7,254.74,0.396810078,0.077361698
5/22/2019,7626.48,243.32,0.371459671,0.080374615
5/23/2019,7881.98,245.64,0.380069239,0.08080541
5/24/2019,8002.21,249.83,0.384063645,0.080270002
5/25/2019,8063.81,251.55,0.386571696,0.085976388
5/26/2019,8731.96,268.8,0.407794106,0.090692814
5/27/2019,8768.62,272.65,0.433327652,0.092679746
5/28/2019,8715.36,271.15,0.447973905,0.090875029
5/29/2019,8662.44,269.39,0.443266851,0.083941196
5/30/2019,8279.69,254.47,0.418241601,0.089042614
5/31/2019,8566.04,267.56,0.43811293,0.090367215
6/1/2019,8558.95,264.78,0.429188681,0.096366573
6/2/2019,8736.54,269.23,0.444469089,0.087329134
6/3/2019,8107.96,250.89,0.417236494,0.082368602
6/4/2019,7670.96,240.93,0.397450956,0.082681803
6/5/2019,7789.48,246.32,0.400659381,0.083025058
6/6/2019,7802.57,249.85,0.419986628,0.085264435
6/7/2019,7998.13,249.49,0.420476661,0.083784775
6/8/2019,7930.14,244.3,0.40887985,0.078875673
6/9/2019,7635.06,231.3,0.385375131,0.085258611
6/10/2019,8015.69,247.29,0.401022939,0.087633038
6/11/2019,7918.17,245.11,0.393071003,0.096335697
6/12/2019,8176.02,262.92,0.402066656,0.089612018
6/13/2019,8239.04,255.25,0.399282575,0.090456752
6/14/2019,8697.45,263.79,0.404008282,0.091544426
6/15/2019,8860.23,269.29,0.41097171,0.092018187
6/16/2019,8978.66,268.33,0.427904758,0.093418638
6/17/2019,9331.75,273.97,0.447954078,0.08889774
6/18/2019,9071.95,264.07,0.426955989,0.089664474
6/19/2019,9277.29,268.79,0.434788286,0.087408895
6/20/2019,9531.21,271.82,0.43013223,0.089742458
6/21/2019,10220,296.25,0.444066387,0.094197983
6/22/2019,10666.8,308.49,0.475313968,0.096454523
6/23/2019,10833,307.48,0.468090043,0.097700232
6/24/2019,11032.3,311,0.472960952,0.095647002
6/25/2019,11755.5,317.27,0.465226924,0.096817823
6/26/2019,12927.4,334.36,0.461938624,0.084929313
6/27/2019,11159.2,293.47,0.404126805,0.088027408
6/28/2019,12360.4,309.49,0.423940986,0.089585533
6/29/2019,11865.2,317,0.425840524,0.081694999
6/30/2019,10760.1,290.07,0.394345833,0.083225924
7/1/2019,10577.6,294.15,0.405329311,0.080510599
7/2/2019,10829.1,291.25,0.398228896,0.082331857
7/3/2019,11976,301.81,0.405278175,0.077336652
7/4/2019,11137.8,282.8,0.386649779,0.076386626
7/5/2019,11004.5,288,0.378748065,0.077344713
7/6/2019,11237.7,287.57,0.389907352,0.080005728
7/7/2019,11474.4,306.67,0.398376672,0.080232608
7/8/2019,12293.5,313.24,0.401752805,0.077761737
7/9/2019,12561,307.92,0.393304598,0.071521224
7/10/2019,12097.9,288.64,0.360946199,0.065150378
7/11/2019,11349,268.68,0.328873204,0.069593318
7/12/2019,11802,275.55,0.344283905,0.066608507
7/13/2019,11370.1,269.04,0.33184924,0.059226236
7/14/2019,10195.6,225.76,0.30468835,0.058765524
7/15/2019,10854.4,228.28,0.312515883,0.051717993
7/16/2019,9422.71,198.89,0.294850055,0.054989511
7/17/2019,9696.31,211.4,0.310267516,0.058355096
7/18/2019,10651.4,226.31,0.320426779,0.059695858
7/19/2019,10518.5,220.96,0.319314934,0.062668361
7/20/2019,10761,228.89,0.332991506,0.061069307
7/21/2019,10590.7,225.64,0.330508911,0.059277375
7/22/2019,10323.3,216.77,0.320341502,0.055563084
7/23/2019,9840.12,211.93,0.308678319,0.058828887
7/24/2019,9767.87,217,0.315422139,0.058417413
7/25/2019,9883.34,219.31,0.313239047,0.062758901
7/26/2019,9843,219.35,0.323660276,0.05983621
7/27/2019,9479.98,206.57,0.309202689,0.059142892
7/28/2019,9532.99,211.5,0.311183626,0.060186349
7/29/2019,9495,210.69,0.309954943,0.05975193
7/30/2019,9589.01,209.83,0.318593838,0.060004263
7/31/2019,10086.3,218.7,0.319575643,0.058636722
8/1/2019,10405.9,217.55,0.31624101,0.057304292
8/2/2019,10533,217.8,0.311307381,0.057647841
8/3/2019,10820.7,222.14,0.315830132,0.056120218
8/4/2019,10977.5,222.96,0.319170027,0.056342785
8/5/2019,11819.4,233,0.321386132,0.053324619
8/6/2019,11465.4,225.81,0.31104881,0.051758669
8/7/2019,11983.7,225.8,0.309931434,0.051806042
8/8/2019,11982.4,220.81,0.307420074,0.047523087
8/9/2019,11856.1,210.27,0.295736087,0.051713397
8/10/2019,11280.9,206.13,0.298291816,0.054615306
8/11/2019,11540.7,216.05,0.302218537,0.052956851
8/12/2019,11389.3,211.1,0.300271037,0.052440284
8/13/2019,10868.5,208.58,0.296810487,0.047092179
8/14/2019,9971.71,186.3,0.262432418,0.047308451
8/15/2019,10300,187.97,0.263930275,0.046694985
8/16/2019,10352.7,185.26,0.260781812,0.0472958
8/17/2019,10215.2,185.59,0.265349058,0.05060065
8/18/2019,10315.4,194.74,0.283603318,0.050013005
8/19/2019,10920,202.32,0.282147601,0.049168216
8/20/2019,10769,196.16,0.274504601,0.047109987
8/21/2019,10130,187.37,0.265447047,0.049263492
8/22/2019,10107.1,191.13,0.270660966,0.049733619
8/23/2019,10410.8,194.59,0.277015947,0.050037754
8/24/2019,10147.9,190.89,0.271206653,0.049480126
8/25/2019,10140.9,186.32,0.269494315,0.049433756
8/26/2019,10361.6,188.3,0.269372604,#N/A
8/27/2019,10171.8,186.94,0.269372604,#N/A
8/28/2019,9714.31,172.79,0.269372604,0.044378077
8/29/2019,9495,168.82,0.251374773,0.044676855
8/30/2019,9582.42,168.21,0.255293575,0.044795972
8/31/2019,9600.86,172.11,0.258156386,0.044512259
9/1/2019,9766.52,171.29,0.257130885,0.045254452
9/2/2019,10381.2,178.8,0.260982184,0.046624769
9/3/2019,10628.4,179.08,0.262519107,0.045384179
9/4/2019,10582.2,174.82,0.258435045,0.044344446
9/5/2019,10574.7,174,0.256414615,0.044213525
9/6/2019,10306.9,169.55,0.244576683,0.046000714
9/7/2019,10484.3,178.08,0.250954909,0.046568132
9/8/2019,10398.9,181.15,0.262816029,0.046658211
9/9/2019,10310,180.63,0.258283949,0.046334254
9/10/2019,10084.1,179.17,0.258083109,0.044705384
9/11/2019,10160.2,178.3,0.254350533,0.045397764
9/12/2019,10423.7,180.89,0.254077509,0.045696769
9/13/2019,10367.4,181.65,0.255615978,0.046475179
9/14/2019,10360.2,188.85,0.261698659,0.046639314
9/15/2019,10304.4,189.3,0.260410574,0.046974538
9/16/2019,10262.5,197.59,0.261007276,0.048780354
9/17/2019,10185.3,207.95,0.285013731,0.052871445
9/18/2019,10155.2,210.27,0.312946183,0.052340521
9/19/2019,10287.7,222.89,0.300924636,0.052260847
9/20/2019,10168.8,218.06,0.293433473,0.051601095
9/21/2019,9975.12,214.8,0.288906302,0.048856909
9/22/2019,10026.8,211.51,0.275953843,0.046013986
9/23/2019,9693.75,200.89,0.266822997,0.037363888
9/24/2019,8530.01,166.26,0.233639514,0.039080593
9/25/2019,8438.35,169.98,0.245683178,0.038080128
9/26/2019,8068.2,165.82,0.241920812,0.039177452
9/27/2019,8193.99,174.44,0.242678676,0.038496822
9/28/2019,8217.46,173.9,0.241441311,0.037294006
9/29/2019,8052.4,169.75,0.240288125,0.038834128
9/30/2019,8304.95,179.6,0.256565745,0.038357402
10/1/2019,8322.73,176.15,0.248482381,0.03921745
10/2/2019,8381.71,180.82,0.25266956,0.038233256
10/3/2019,8240.41,175.05,0.247086226,0.039279427
10/4/2019,8156.67,176.1,0.252897509,0.039659057
10/5/2019,8147.63,176.73,0.254113245,0.038741964
10/6/2019,7859.79,170.18,0.255397738,0.041492335
10/7/2019,8209,180.68,0.276788243,0.041218599
10/8/2019,8180,181.26,0.277897629,0.042275664
10/9/2019,8590.01,193.26,0.281814837,0.041669396
10/10/2019,8587.5,191.79,0.271035758,0.03998751
10/11/2019,8267.33,180.84,0.267349791,0.040337978
10/12/2019,8309.03,179.86,0.272680737,0.04134729
10/13/2019,8282.96,181.36,0.277830885,0.041707187
10/14/2019,8355,186.65,0.297884563,0.039503149
10/15/2019,8162.44,180.58,0.288311711,0.038421163
10/16/2019,7993.54,174.5,0.283476145,0.03931561
10/17/2019,8076.2,177.31,0.302023454,0.037972945
10/18/2019,7954.16,172.96,0.29428833,0.039059717
10/19/2019,7965.28,172.09,0.291883484,0.039524757
10/20/2019,8236.04,175.49,0.294256335,0.039193885
10/21/2019,8209.92,174.37,0.292219677,0.038553328
10/22/2019,8024.72,171.3,0.290431322,0.036213004
10/23/2019,7474.85,161.57,0.272605105,0.037329775
10/24/2019,7430.87,160.67,0.27675959,0.041172277
10/25/2019,8668,181.66,0.298384136,0.040456145
10/26/2019,9259.78,180.03,0.29414487,0.042214235
10/27/2019,9548.84,184.41,0.298727795,0.042133362
10/28/2019,9219.94,182.28,0.294684555,0.043451143
10/29/2019,9430.79,191.1,0.302252416,0.041626942
10/30/2019,9164.45,183.38,0.294881958,0.041290395
10/31/2019,9159.48,182.72,0.294619974,0.042194254
11/1/2019,9253.12,183.19,0.291971646,0.042374742
11/2/2019,9308.51,183.27,0.295049272,0.041699179
11/3/2019,9206.52,181.69,0.290595181,0.043160972
11/4/2019,9412.53,186.25,0.299403327,0.04415353
11/5/2019,9309,188.88,0.300872236,0.044756875
11/6/2019,9341.27,191.13,0.310165986,0.043261531
11/7/2019,9205.76,186.71,0.289944302,0.04200431
11/8/2019,8763.01,183.18,0.275053692,0.042349747
11/9/2019,8810.76,184.88,0.279772739,0.043838089
11/10/2019,9038.2,188.88,0.278968011,0.043015211
11/11/2019,8721.54,184.65,0.273648291,0.043626266
11/12/2019,8795.77,186.98,0.271919429,0.043287864
11/13/2019,8758.34,187.72,0.271819356,0.042689262
11/14/2019,8635.01,184.55,0.267704265,0.043856361
11/15/2019,8457.48,179.82,0.260200299,0.043834223
11/16/2019,8480.79,182.25,0.262062207,0.044961782
11/17/2019,8500.01,183.88,0.263103064,0.043054873
11/18/2019,8168.84,177.85,0.251478109,0.042039884
11/19/2019,8123.36,175.52,0.253515701,0.040852901
11/20/2019,8082.96,174.32,0.249876968,0.038252498
11/21/2019,7616.46,160.84,0.243132479,0.03702913
11/22/2019,7298.18,150.31,0.230522556,0.037972692
11/23/2019,7330.98,152,0.234546275,0.035011967
11/24/2019,6908.64,140.28,0.220132551,0.035884319
11/25/2019,7127.01,145.91,0.218188646,0.036715489
11/26/2019,7172.15,148.04,0.220916812,0.039058494
11/27/2019,7523.72,153,0.224501626,0.039129913
11/28/2019,7432.12,151.01,0.223635637,0.041416892
11/29/2019,7760,154.75,0.23072683,0.040429532
11/30/2019,7551.99,151.97,0.22620997,0.03957232
12/1/2019,7404.27,151.47,0.225232145,0.037992227
12/2/2019,7305,149.13,0.219564328,0.037782816
12/3/2019,7298.2,147.51,0.21973094,0.037105367
12/4/2019,7213.61,145.65,0.214460232,0.037615338
12/5/2019,7394.99,147.86,0.221375147,0.038280064
12/6/2019,7540.87,148.74,0.226219611,0.038524155
12/7/2019,7500.03,147.43,0.227692648,0.038767982
12/8/2019,7529.21,150.67,0.229824745,0.037191617
12/9/2019,7341.49,147.35,0.224340424,0.036299247
12/10/2019,7226.98,145.64,0.222276871,0.036610562
12/11/2019,7194.13,143.18,0.220975784,0.03646141
12/12/2019,7189.41,144.69,0.218293348,0.03709465
12/13/2019,7248.23,144.66,0.220353836,0.036234196
12/14/2019,7071.01,141.81,0.216081263,0.036462607
12/15/2019,7112.63,142.29,0.217300317,0.034059482
12/16/2019,6884.75,132.7,0.205625763,0.031604522
12/17/2019,6615.8,121.55,0.183067704,0.034390682
12/18/2019,7294.81,133.01,0.196132648,0.033056822
12/19/2019,7150.01,128.19,0.187904194,0.033931316
12/20/2019,7182.77,128.36,0.195432852,0.033104195
12/21/2019,7143.01,127.05,0.19176394,0.034424582
12/22/2019,7515.3,132.33,0.196975084,0.033033981
12/23/2019,7323.21,128.02,0.189548118,0.033842682
12/24/2019,7232.76,127.54,0.190589264,0.03334045
12/25/2019,7195.81,124.95,0.188343285,0.034062129
12/26/2019,7195.96,125.44,0.189063547,0.032889413
12/27/2019,7240.4,126.26,0.189768936,0.033613489
12/28/2019,7300.42,127.97,0.192891853,0.03404713
12/29/2019,7389,134.28,0.196177374,0.03328366
12/30/2019,7220,131.009,0.192436524,0.03271588
12/31/2019,7177.36,128.539,0.192040778,0.033326089
1/1/2020,7177.57,130.27,0.192246554,0.032622156
1/2/2020,6946.33,126.81,0.186855591,0.034093266
1/3/2020,7308.09,133.57,0.192999572,0.034357017
1/4/2020,7347.49,134.13,0.19289505,0.03448739
1/5/2020,7342.49,134.99,0.194129443,0.037173657
1/6/2020,7770.88,144.19,0.222832405,0.036960211
1/7/2020,8168.44,143.35,0.213528849,0.036195471
1/8/2020,8045.51,140.6,0.207311571,0.036038004
1/9/2020,7813.78,137.71,0.203449419,0.036851477
1/10/2020,8170.27,144.72,0.212485613,0.036712035
1/11/2020,8021.84,142.63,0.21114433,0.037741108
1/12/2020,8165.21,146.6,0.214839663,0.036775461
1/13/2020,8104.5,143.51,0.211152912,0.041561079
1/14/2020,8822.71,165.76,0.23451379,0.042549953
1/15/2020,8808.81,166.29,0.233187836,0.041466208
1/16/2020,8714.76,163.93,0.228687399,0.044750396
1/17/2020,8899.42,169.59,0.238336768,0.044811704
1/18/2020,8909.32,174.43,0.242895654,0.041912397
1/19/2020,8697.53,166.75,0.235152893,0.043678466
1/20/2020,8619.52,166.68,0.232566254,0.045960316
1/21/2020,8722.03,169.19,0.23672137,0.04553685
1/22/2020,8653.84,167.7,0.236178574,0.043053177
1/23/2020,8385.21,162.4,0.225023266,0.044855509
1/24/2020,8427.26,162.3,0.221858161,0.043088469
1/25/2020,8326.81,160.12,0.21920258,0.044574284
1/26/2020,8595,167.35,0.230488161,0.047688976
1/27/2020,8895.95,169.77,0.230232767,0.052930671
1/28/2020,9394.5,175.77,0.239441121,0.053244618
1/29/2020,9290.62,173.4,0.234952443,0.056053478
1/30/2020,9503.08,184.55,0.243047272,0.053779454
1/31/2020,9334.98,179.74,0.238883871,0.05599033
2/1/2020,9382.65,183.68,0.240916998,0.055708784
2/2/2020,9323.5,188.39,0.250740862,0.056914935
2/3/2020,9290.23,189.68,0.254022491,0.05575922
2/4/2020,9164.33,188.24,0.266202351,0.059269218
2/5/2020,9613.82,204,0.277605214,0.059806229
2/6/2020,9763.01,212.95,0.282796634,0.05969253
2/7/2020,9808.04,223.22,0.278790578,0.060053538
2/8/2020,9905.64,223.37,0.277350571,0.061810694
2/9/2020,10168.8,228.8,0.28223092,0.060181367
2/10/2020,9851.78,222.85,0.273190693,0.063601422
2/11/2020,10270,237.98,0.281931752,0.068277396
2/12/2020,10351.1,266.41,0.304641327,0.068652825
2/13/2020,10236.4,268.42,0.327052723,0.070828719
2/14/2020,10371.3,286.27,0.336071346,0.064137624
2/15/2020,9911.21,264.92,0.306832571,0.062294021
2/16/2020,9921,258.5,0.29286628,0.060128453
2/17/2020,9700,268.03,0.286924673,0.06273546
2/18/2020,10188,282.81,0.298097674,0.057363579
2/19/2020,9600.08,259.48,0.274795931,0.058136791
2/20/2020,9622.89,257.97,0.271272995,0.058534727
2/21/2020,9700.35,265.8,0.274202247,0.058195707
2/22/2020,9668.23,262.079,0.27497955,0.0616538
2/23/2020,9966,275.21,0.283807006,0.058956494
2/24/2020,9660,266.16,0.270397677,0.056221568
2/25/2020,9304.99,247.93,0.252112188,0.049129599
2/26/2020,8778.29,224.73,0.228931626,0.049654165
2/27/2020,8812.49,227.63,0.237433188,0.048929602
2/28/2020,8708.89,227.37,0.236937417,0.047007975
2/29/2020,8556.58,218.55,0.228718115,0.045678065
3/1/2020,8522.33,218.18,0.227101092,0.049215667
3/2/2020,8915,232.08,0.23963757,0.048649374
3/3/2020,8757.84,223.57,0.234244545,0.049013986
3/4/2020,8760.66,223.98,0.234890104,0.05098242
3/5/2020,9060.93,228.49,0.239272653,0.051816918
3/6/2020,9145.77,244.73,0.245340048,0.048805374
3/7/2020,8901.37,237.75,0.236566291,0.042844362
3/8/2020,8033.54,198.99,0.204189096,0.041501867
3/9/2020,7934.52,201.39,0.209596731,0.041370932
3/10/2020,7884.87,200.15,0.211686531,0.03971446
3/11/2020,7938.05,194.61,0.2082388,0.023359099
3/12/2020,4857.1,106.09,0.136683736,0.028469382
3/13/2020,5637.6,133.33,0.159257082,0.025738924
3/14/2020,5165.25,122.17,0.14579521,0.026866278
3/15/2020,5342.64,123.3,0.15274036,0.02420084
3/16/2020,5024,110.82,0.141143891,0.025794963
3/17/2020,5331.72,116.09,0.147373084,0.026097266
3/18/2020,5413.64,118.6,0.14766469,0.030349191
3/19/2020,6186.95,136.68,0.165031838,0.029330593
3/20/2020,6201.61,133.27,0.156555915,0.029478717
3/21/2020,6198.78,132.11,0.158111993,0.026981521
3/22/2020,5834.78,122.42,0.147609923,0.029299864
3/23/2020,6499.12,136.35,0.159096315,0.030242728
3/24/2020,6766.65,139,0.16266799,0.029433532
3/25/2020,6690,136.26,0.161764014,0.030879115
3/26/2020,6759.85,139,0.176504212,0.028782117
3/27/2020,6372.36,131.57,0.172820057,0.029792781
3/28/2020,6251.82,131.35,0.175667992,0.028068979
3/29/2020,5902.05,125.01,0.162805963,0.029651761
3/30/2020,6406.4,132.32,0.171186084,0.030441365
3/31/2020,6445.67,133.08,0.173721294,0.03102642
4/1/2020,6664.85,136.16,0.175598742,0.031900364
4/2/2020,6805.12,141.53,0.17835482,0.0322684
4/3/2020,6741.99,141.42,0.179498032,0.032491142
4/4/2020,6874.77,144.48,0.181408877,0.031855162
4/5/2020,6794.49,142.79,0.179297117,0.035975741
4/6/2020,7341.56,170.74,0.198233676,0.03513622
4/7/2020,7209.62,164.97,0.192810005,0.036392185
4/8/2020,7370.11,173.36,0.20191769,0.036029342
4/9/2020,7293.24,170.22,0.198365594,0.033221133
4/10/2020,6871.91,158.1,0.187829291,0.033468891
4/11/2020,6889.65,158.55,0.18859651,0.033413368
4/12/2020,6908.13,160.09,0.189300986,0.033181647
4/13/2020,6861.21,156.62,0.188070477,0.033110285
4/14/2020,6877.37,157.97,0.18611046,0.031788096
4/15/2020,6624.12,153.21,0.180481403,0.034368842
4/16/2020,7112.78,172.31,0.190721466,0.034317349
4/17/2020,7036.25,170.89,0.188559027,0.036559567
4/18/2020,7254.33,187.46,0.195415097,0.035485862
4/19/2020,7130.71,180.57,0.189112985,0.033911025
4/20/2020,6838.19,170.5,0.181697969,0.03453279
4/21/2020,6853.68,171.07,0.183523963,0.03661026
4/22/2020,7136.84,183.11,0.188115257,0.040867075
4/23/2020,7472.45,185.2,0.19270507,0.041637588
4/24/2020,7508.67,187.71,0.193207419,0.042207905
4/25/2020,7543.29,194.51,0.194304248,0.045972641
4/26/2020,7692.05,197.53,0.196421556,0.046565853
4/27/2020,7785.73,196.78,0.1975934,0.046889069
4/28/2020,7758.4,197.63,0.214798958,0.051443387
4/29/2020,8780.01,215.52,0.226368461,0.047534243
4/30/2020,8624.28,206.23,0.211448403,0.050867252
5/1/2020,8829.42,212.09,0.217767975,0.050907307
5/2/2020,8985,214.25,0.223821561,0.048951599
5/3/2020,8905.49,210.24,0.2193427,0.049446751
5/4/2020,8883.53,206.86,0.218002704,0.049346026
5/5/2020,8989.4,205.43,0.216831926,0.048869559
5/6/2020,9157.11,199.26,0.211652149,0.051160732
