Date,BIV,BSV,VB,VV,VXUS
1/2/2015 16:00,84.87,79.95,116.28,94.31,48.21
1/5/2015 16:00,85.19,80.02,114.49,92.69,47.15
1/6/2015 16:00,85.57,80.09,113.03,91.79,46.79
1/7/2015 16:00,85.6,80.16,114.39,92.83,47.34
1/8/2015 16:00,85.44,80.17,116.21,94.58,47.94
1/9/2015 16:00,85.72,80.25,115.23,93.79,47.74
1/12/2015 16:00,85.95,80.27,114.69,93.05,47.55
1/13/2015 16:00,86.12,80.35,114.67,92.84,47.8
1/14/2015 16:00,86.34,80.48,114.25,92.29,47.6
1/15/2015 16:00,86.78,80.64,112.52,91.44,47.94
1/16/2015 16:00,86.35,80.58,114.28,92.58,48.41
1/20/2015 16:00,86.45,80.5,113.76,92.8,48.47
1/21/2015 16:00,86.21,80.41,113.99,93.31,48.93
1/22/2015 16:00,86.05,80.39,116.09,94.69,49.26
1/23/2015 16:00,86.47,80.44,115.88,94.17,48.92
1/26/2015 16:00,86.37,80.41,117.03,94.49,49.44
1/27/2015 16:00,86.47,80.45,116.4,93.3,49.39
1/28/2015 16:00,86.95,80.53,114.71,92.05,48.75
1/29/2015 16:00,86.78,80.51,115.92,92.86,49.22
1/30/2015 16:00,87.29,80.71,114.16,91.6,48.47
2/2/2015 16:00,87.09,80.56,115.12,92.8,49.19
2/3/2015 16:00,86.64,80.46,117.28,94.16,49.95
2/4/2015 16:00,86.71,80.5,116.77,93.79,49.55
2/5/2015 16:00,86.56,80.49,118.22,94.78,50.12
2/6/2015 16:00,85.8,80.18,117.9,94.56,49.44
2/9/2015 16:00,85.67,80.16,117.19,94.14,49.33
2/10/2015 16:00,85.59,80.09,117.94,95.15,49.58
2/11/2015 16:00,85.57,80.09,117.88,95.15,49.34
2/12/2015 16:00,85.67,80.14,119.23,96.07,50.14
2/13/2015 16:00,85.53,80.11,119.86,96.51,50.47
2/17/2015 16:00,85.06,80.04,120.07,96.63,50.63
2/18/2015 16:00,85.44,80.16,120.41,96.69,50.83
2/19/2015 16:00,85.26,80.11,120.35,96.63,50.77
2/20/2015 16:00,85.19,80.11,121.01,97.21,51.15
2/23/2015 16:00,85.44,80.15,120.98,97.15,50.94
2/24/2015 16:00,85.94,80.31,121.11,97.44,51.26
2/25/2015 16:00,86.14,80.3,121.21,97.38,51.37
2/26/2015 16:00,85.62,80.19,121.25,97.24,51.28
2/27/2015 16:00,85.87,80.24,120.78,96.92,51.27
3/2/2015 16:00,85.27,80.08,121.65,97.51,51.27
3/3/2015 16:00,85.11,79.98,121.04,97.15,51.01
3/4/2015 16:00,85.1,80.02,120.57,96.71,50.76
3/5/2015 16:00,85.22,80.1,120.74,96.89,50.79
3/6/2015 16:00,84.58,79.91,119.2,95.49,50.09
3/9/2015 16:00,84.76,79.98,119.56,95.91,50.12
3/10/2015 16:00,84.94,80.04,118.17,94.34,49.07
3/11/2015 16:00,85.12,80.06,118.86,94.17,49.2
3/12/2015 16:00,85.24,80.14,120.51,95.36,49.74
3/13/2015 16:00,85.05,80.13,119.88,94.81,49.4
3/16/2015 16:00,85.21,80.11,120.9,96.01,49.92
3/17/2015 16:00,85.29,80.09,121.23,95.75,49.9
3/18/2015 16:00,86.05,80.4,122.41,96.95,50.96
3/19/2015 16:00,85.7,80.25,122.29,96.52,50.34
3/20/2015 16:00,86.05,80.4,123.44,97.4,51.33
3/23/2015 16:00,86.19,80.41,123.26,97.19,51.57
3/24/2015 16:00,86.36,80.41,122.95,96.58,51.59
3/25/2015 16:00,86.14,80.38,120.53,94.79,50.92
3/26/2015 16:00,85.84,80.35,120.27,94.51,50.63
3/27/2015 16:00,86.05,80.41,120.96,94.81,50.67
3/30/2015 16:00,86.07,80.44,122.57,95.95,50.88
3/31/2015 16:00,86.21,80.52,122.56,95.2,50.35
4/1/2015 16:00,86.4,80.46,121.96,94.77,50.75
4/2/2015 16:00,86.27,80.48,122.37,95.2,51.21
4/6/2015 16:00,86.38,80.61,123.14,95.77,51.79
4/7/2015 16:00,86.46,80.55,122.31,95.55,51.76
4/8/2015 16:00,86.4,80.49,123.11,95.87,52.14
4/9/2015 16:00,86.13,80.41,122.84,96.28,52.34
4/10/2015 16:00,86.1,80.41,123.28,96.76,52.4
4/13/2015 16:00,86.14,80.46,123.11,96.37,52.11
4/14/2015 16:00,86.34,80.48,123.2,96.49,52.51
4/15/2015 16:00,86.44,80.55,124.02,96.97,52.82
4/16/2015 16:00,86.52,80.57,123.82,96.92,53.02
4/17/2015 16:00,86.55,80.56,122.12,95.82,52.31
4/20/2015 16:00,86.51,80.52,123.1,96.65,52.34
4/21/2015 16:00,86.44,80.52,123.04,96.56,52.73
4/22/2015 16:00,86.08,80.41,123.3,97.06,52.88
4/23/2015 16:00,86.28,80.48,123.99,97.3,53.15
4/24/2015 16:00,86.47,80.53,123.64,97.46,53.38
4/27/2015 16:00,86.42,80.51,122.5,97.05,53.66
4/28/2015 16:00,86.06,80.45,122.97,97.27,53.72
4/29/2015 16:00,85.76,80.43,122.09,96.87,53.31
4/30/2015 16:00,85.77,80.37,120.06,95.9,52.77
5/1/2015 16:00,85.25,80.21,121.01,96.92,53.18
5/4/2015 16:00,85.18,80.22,121.5,97.22,53.28
5/5/2015 16:00,85.01,80.24,119.82,96.07,52.55
5/6/2015 16:00,84.78,80.17,119.96,95.72,52.52
5/7/2015 16:00,84.91,80.22,120.45,96.1,52.31
5/8/2015 16:00,85.3,80.34,121.51,97.36,53.34
5/11/2015 16:00,84.63,80.22,121.5,96.92,52.91
5/12/2015 16:00,84.63,80.21,121.33,96.61,52.87
5/13/2015 16:00,84.55,80.26,121.44,96.62,53.16
5/14/2015 16:00,84.83,80.34,122.54,97.62,53.79
5/15/2015 16:00,85.26,80.42,122.65,97.73,53.94
5/18/2015 16:00,84.91,80.34,123.75,98.06,53.68
5/19/2015 16:00,84.6,80.2,123.53,97.99,53.53
5/20/2015 16:00,84.68,80.27,123.65,97.93,53.6
5/21/2015 16:00,84.94,80.31,123.65,98.16,53.82
5/22/2015 16:00,84.88,80.27,123.45,98.01,53.57
5/26/2015 16:00,85.15,80.3,122.24,97.01,52.66
5/27/2015 16:00,85.17,80.32,123.38,97.85,53.06
5/28/2015 16:00,85.21,80.36,123.25,97.76,52.81
5/29/2015 16:00,85.21,80.38,122.48,97.16,52.29
6/1/2015 16:00,84.76,80.21,122.78,97.36,52.13
6/2/2015 16:00,84.34,80.16,122.93,97.27,52.42
6/3/2015 16:00,83.84,80.07,123.66,97.51,52.59
6/4/2015 16:00,84.1,80.11,122.5,96.72,51.97
6/5/2015 16:00,83.62,79.97,122.99,96.57,51.52
6/8/2015 16:00,83.78,80.01,122.28,95.97,51.41
6/9/2015 16:00,83.51,79.97,121.99,95.95,51.17
6/10/2015 16:00,83.22,79.92,123.38,97.08,52.12
6/11/2015 16:00,83.71,80,123.82,97.31,52.19
6/12/2015 16:00,83.74,79.97,123.28,96.67,51.85
6/15/2015 16:00,83.82,80,122.9,96.24,51.5
6/16/2015 16:00,83.97,80.05,123.57,96.77,51.51
6/17/2015 16:00,84.02,80.1,123.54,96.95,51.47
6/18/2015 16:00,83.99,80.14,124.81,97.95,51.94
6/19/2015 16:00,84.38,80.18,124.73,97.39,51.7
6/22/2015 16:00,83.89,80.07,125.24,98.01,52.59
6/23/2015 16:00,83.65,80.06,125.51,98.11,52.8
6/24/2015 16:00,83.82,80.07,124.3,97.36,52.39
6/25/2015 16:00,83.62,80.03,124.03,97.05,52.33
6/26/2015 16:00,83.34,79.98,123.87,96.62,51.74
6/29/2015 16:00,83.94,80.2,121.03,94.59,50.31
6/30/2015 16:00,83.87,80.19,121.47,94.82,50.33
7/1/2015 16:00,83.46,79.95,121.83,95.51,50.58
7/2/2015 16:00,83.71,80.09,121.37,95.47,50.7
7/6/2015 16:00,84.05,80.17,121.07,95.15,49.63
7/7/2015 16:00,84.2,80.18,121.63,95.76,49.48
7/8/2015 16:00,84.42,80.3,119.59,94.15,48.17
7/9/2015 16:00,84.04,80.23,119.98,94.36,48.92
7/10/2015 16:00,83.63,80.09,121.34,95.51,50.27
7/13/2015 16:00,83.45,80.01,122.47,96.56,50.49
7/14/2015 16:00,83.62,80.09,123.14,97.02,50.83
7/15/2015 16:00,83.84,80.15,122.44,96.93,50.53
7/16/2015 16:00,83.88,80.13,123.1,97.67,50.91
7/17/2015 16:00,83.81,80.09,122.39,97.76,50.81
7/20/2015 16:00,83.68,80.02,121.99,97.83,50.86
7/21/2015 16:00,83.9,80.04,121.4,97.4,50.77
7/22/2015 16:00,83.93,80.01,121.64,97.19,50.32
7/23/2015 16:00,84.08,80.07,120.67,96.67,50.14
7/24/2015 16:00,84.1,80.11,119.27,95.66,49.51
7/27/2015 16:00,84.28,80.19,118.2,95.07,49.1
7/28/2015 16:00,84.09,80.17,119.39,96.24,49.67
7/29/2015 16:00,84.05,80.11,120.43,96.92,49.86
7/30/2015 16:00,84.07,80.12,120.66,96.97,49.78
7/31/2015 16:00,84.46,80.22,121.12,96.81,50.05
8/3/2015 16:00,84.41,80.21,120.55,96.5,49.78
8/4/2015 16:00,84.04,80.03,120.34,96.32,49.81
8/5/2015 16:00,83.82,79.96,120.73,96.66,50.1
8/6/2015 16:00,83.99,80.01,119.42,95.88,49.84
8/7/2015 16:00,84.11,80.03,118.88,95.6,49.8
8/10/2015 16:00,83.91,80.02,120.4,96.82,50.44
8/11/2015 16:00,84.3,80.15,119.48,95.98,49.58
8/12/2015 16:00,84.24,80.15,119.29,96.05,49.26
8/13/2015 16:00,84.05,80.07,119.12,95.96,49.13
8/14/2015 16:00,83.95,79.99,119.79,96.31,49.18
8/17/2015 16:00,84.03,80.08,120.94,96.88,49.09
8/18/2015 16:00,83.99,80.04,120.29,96.63,48.71
8/19/2015 16:00,84.32,80.2,118.94,95.85,48.22
8/20/2015 16:00,84.39,80.19,116.13,93.77,47.14
8/21/2015 16:00,84.64,80.29,114.09,90.86,46.01
8/24/2015 16:00,84.66,80.3,109.57,87.23,44.34
8/25/2015 16:00,84.31,80.29,108.43,86.2,44.68
8/26/2015 16:00,84.15,80.2,111.34,89.45,45.85
8/27/2015 16:00,84.12,80.2,113.85,91.65,46.71
8/28/2015 16:00,84.2,80.1,114.63,91.72,46.67
8/31/2015 16:00,84.11,80.07,114.06,90.97,46.33
9/1/2015 16:00,84.2,80.11,110.96,88.35,44.78
9/2/2015 16:00,84.15,80.13,112.57,89.93,45.44
9/3/2015 16:00,84.38,80.13,112.86,89.99,45.49
9/4/2015 16:00,84.47,80.18,111.64,88.66,44.39
9/8/2015 16:00,84.16,80.11,114.29,90.87,45.69
9/9/2015 16:00,84.24,80.13,113.03,89.65,45.5
9/10/2015 16:00,84.09,80.11,113.31,90.07,45.79
9/11/2015 16:00,84.25,80.18,113.81,90.53,45.77
9/14/2015 16:00,84.35,80.15,113.37,90.16,45.54
9/15/2015 16:00,83.77,79.96,114.68,91.3,45.84
9/16/2015 16:00,83.76,80.01,115.71,92.1,46.61
9/17/2015 16:00,84.34,80.22,115.97,91.91,46.65
9/18/2015 16:00,84.6,80.33,114.22,90.44,45.56
9/21/2015 16:00,84.35,80.2,114.26,90.86,45.6
9/22/2015 16:00,84.56,80.28,112.54,89.73,44.53
9/23/2015 16:00,84.52,80.28,112.19,89.5,44.26
9/24/2015 16:00,84.53,80.27,111.7,89.27,44.13
9/25/2015 16:00,84.36,80.23,110.01,88.7,44.2
9/28/2015 16:00,84.59,80.29,106.87,86.32,43.26
9/29/2015 16:00,84.8,80.36,106.32,86.38,43.35
9/30/2015 16:00,84.84,80.39,107.95,88.05,44.32
10/1/2015 16:00,84.68,80.3,107.87,88.26,44.42
10/2/2015 16:00,85.09,80.49,109.53,89.43,45.31
10/5/2015 16:00,84.78,80.4,111.98,91.15,46.24
10/6/2015 16:00,84.88,80.42,111.55,90.81,46.23
10/7/2015 16:00,84.91,80.37,113.17,91.55,47
10/8/2015 16:00,84.78,80.38,114.25,92.39,47.33
10/9/2015 16:00,84.79,80.36,114.48,92.48,47.46
10/12/2015 16:00,84.97,80.42,114.29,92.51,47.14
10/13/2015 16:00,85.09,80.45,112.99,91.89,46.48
10/14/2015 16:00,85.49,80.59,112.12,91.5,46.74
10/15/2015 16:00,85.34,80.51,113.9,92.85,47.57
10/16/2015 16:00,85.29,80.47,113.9,93.28,47.55
10/19/2015 16:00,85.21,80.51,114.04,93.27,47.23
10/20/2015 16:00,85.04,80.36,114.05,93.16,47.2
10/21/2015 16:00,85.2,80.42,112.54,92.61,46.98
10/22/2015 16:00,85.39,80.48,113.36,94.09,47.68
10/23/2015 16:00,85.07,80.4,114.15,95.12,48.03
10/26/2015 16:00,85.22,80.39,113.61,94.92,47.77
10/27/2015 16:00,85.19,80.43,112.57,94.67,47.33
10/28/2015 16:00,84.9,80.31,115.11,95.83,47.58
10/29/2015 16:00,84.5,80.2,114.37,95.74,47.16
10/30/2015 16:00,84.71,80.24,114.08,95.34,47.09
11/2/2015 16:00,84.31,80.05,116.19,96.45,47.6
11/3/2015 16:00,84.17,80.04,116.41,96.74,47.77
11/4/2015 16:00,84.09,79.9,116.2,96.46,47.49
11/5/2015 16:00,84.04,79.93,116.26,96.34,47.3
11/6/2015 16:00,83.49,79.78,116.61,96.26,47.02
11/9/2015 16:00,83.39,79.77,115.39,95.42,46.52
11/10/2015 16:00,83.57,79.87,115.7,95.57,46.4
11/11/2015 16:00,83.61,79.85,114.84,95.2,46.55
11/12/2015 16:00,83.63,79.82,112.57,93.91,46.04
11/13/2015 16:00,83.78,79.92,111.69,92.9,45.59
11/16/2015 16:00,83.9,79.96,112.83,94.23,46.22
11/17/2015 16:00,83.94,79.96,112.52,94.14,46.32
11/18/2015 16:00,83.88,79.92,114.33,95.67,46.75
11/19/2015 16:00,83.97,79.92,114.08,95.61,46.99
11/20/2015 16:00,83.98,79.92,114.65,95.94,46.99
11/23/2015 16:00,84.04,79.91,115.08,95.84,46.56
11/24/2015 16:00,84.09,79.97,115.8,95.99,46.65
11/25/2015 16:00,84.11,79.95,116.38,96,46.65
11/27/2015 16:00,84.21,79.95,116.64,96.08,46.45
11/30/2015 16:00,84.19,79.92,116.13,95.67,46.47
12/1/2015 16:00,84.37,79.95,116.99,96.62,46.95
12/2/2015 16:00,84.21,79.88,115.75,95.62,46.44
12/3/2015 16:00,83.48,79.8,113.89,94.24,46.23
12/4/2015 16:00,83.8,79.8,115.08,96.06,46.61
12/7/2015 16:00,83.94,79.86,113.56,95.42,46.13
12/8/2015 16:00,83.95,79.82,112.91,94.89,45.44
12/9/2015 16:00,83.88,79.83,111.74,94.07,45.31
12/10/2015 16:00,83.73,79.79,112.12,94.34,45.24
12/11/2015 16:00,84.14,79.96,109.96,92.49,44.29
12/14/2015 16:00,83.65,79.82,109.23,92.9,44.45
12/15/2015 16:00,83.51,79.7,110.65,93.91,44.8
12/16/2015 16:00,83.28,79.59,112.23,95.25,45.71
12/17/2015 16:00,83.58,79.61,110.9,93.35,45.06
12/18/2015 16:00,83.67,79.71,109.36,91.7,44.73
12/21/2015 16:00,83.67,79.74,110.04,92.45,44.69
12/22/2015 16:00,83.6,79.73,111.04,93.26,44.99
12/23/2015 16:00,83.09,79.54,111.96,94.43,45.75
12/24/2015 16:00,83.17,79.6,112.07,94.33,45.67
12/28/2015 16:00,83.25,79.59,111.6,94.06,45.5
12/29/2015 16:00,82.88,79.5,112.66,95.06,45.9
12/30/2015 16:00,82.93,79.52,111.71,94.36,45.53
12/31/2015 16:00,83.06,79.57,110.64,93.5,45.11
1/4/2016 16:00,83.22,79.6,108.88,92.15,44.33
1/5/2016 16:00,83.32,79.59,108.94,92.33,44.25
1/6/2016 16:00,83.66,79.68,107.31,91.12,43.5
1/7/2016 16:00,83.77,79.8,104.42,88.9,42.6
1/8/2016 16:00,83.99,79.89,102.97,87.95,42.1
1/11/2016 16:00,83.79,79.88,102.47,87.97,42.19
1/12/2016 16:00,83.91,79.89,102.76,88.64,42.29
1/13/2016 16:00,84.18,79.98,99.69,86.41,41.71
1/14/2016 16:00,84.05,79.95,100.87,87.79,42.27
1/15/2016 16:00,84.23,80.04,99.22,85.93,40.64
1/19/2016 16:00,83.97,79.98,98.18,85.95,41.12
1/20/2016 16:00,84.28,80.07,97.99,84.97,40.11
1/21/2016 16:00,84.07,80.09,98.01,85.34,40.45
1/22/2016 16:00,83.97,79.96,100.47,87.11,41.66
1/25/2016 16:00,84.01,79.95,98.34,85.75,40.96
1/26/2016 16:00,84.1,80.04,100.48,86.96,41.75
1/27/2016 16:00,84.2,80.05,99.27,86.02,41.55
1/28/2016 16:00,84.3,80.11,99.13,86.4,41.82
1/29/2016 16:00,84.58,80.2,102.29,88.48,42.65
2/1/2016 16:00,84.16,80.04,102.2,88.49,42.47
2/2/2016 16:00,84.59,80.22,99.93,86.88,41.5
2/3/2016 16:00,84.66,80.27,100.42,87.35,42.03
2/4/2016 16:00,84.74,80.32,101.22,87.53,42.23
2/5/2016 16:00,84.81,80.28,98.63,85.79,41.66
2/8/2016 16:00,85.15,80.4,96.56,84.56,40.92
2/9/2016 16:00,85.1,80.4,95.99,84.53,40.36
2/10/2016 16:00,85.37,80.45,96.04,84.5,40.35
2/11/2016 16:00,85.52,80.47,94.84,83.42,39.73
2/12/2016 16:00,85.06,80.33,96.65,85.11,40.39
2/16/2016 16:00,84.89,80.3,98.85,86.57,41.23
2/17/2016 16:00,84.68,80.26,100.61,88.05,42.03
2/18/2016 16:00,85.12,80.36,100.26,87.65,41.85
2/19/2016 16:00,85.14,80.29,100.44,87.67,41.7
2/22/2016 16:00,85.17,80.3,101.73,88.91,42.17
2/23/2016 16:00,85.31,80.35,100.88,87.8,41.54
2/24/2016 16:00,85.32,80.35,101.72,88.21,41.44
2/25/2016 16:00,85.56,80.44,102.76,89.28,41.87
2/26/2016 16:00,85.36,80.31,103.48,89.16,41.75
2/29/2016 16:00,85.34,80.36,103.08,88.36,41.6
3/1/2016 16:00,84.89,80.13,105.23,90.54,42.78
3/2/2016 16:00,84.71,80.11,106.39,90.92,43.19
3/3/2016 16:00,84.89,80.16,107.6,91.31,43.65
3/4/2016 16:00,84.72,80.1,108.28,91.57,44.11
3/7/2016 16:00,84.57,80.04,109.16,91.64,44.05
3/8/2016 16:00,84.91,80.12,106.75,90.64,43.44
3/9/2016 16:00,84.8,80.08,107.27,91.1,43.75
3/10/2016 16:00,84.7,80,106.77,91.11,43.67
3/11/2016 16:00,84.63,79.98,108.96,92.62,44.79
3/14/2016 16:00,84.67,80.01,108.6,92.52,44.55
3/15/2016 16:00,84.73,80.05,107.09,91.87,43.92
3/16/2016 16:00,85.15,80.26,108.13,92.42,44.52
3/17/2016 16:00,85.32,80.36,109.6,93.03,45
3/18/2016 16:00,85.42,80.38,110.36,93.44,44.93
3/21/2016 16:00,85.25,80.29,110.17,93.53,44.98
3/22/2016 16:00,85.19,80.21,110.22,93.54,44.89
3/23/2016 16:00,85.45,80.22,108.41,92.87,44.31
3/24/2016 16:00,85.44,80.22,108.58,92.82,44.07
3/28/2016 16:00,85.51,80.27,108.77,92.91,44.36
3/29/2016 16:00,85.87,80.5,111.1,93.75,44.82
3/30/2016 16:00,85.92,80.53,111.19,94.14,45.27
3/31/2016 16:00,86.27,80.63,111.49,94.01,44.92
4/1/2016 16:00,85.92,80.5,111.75,94.6,44.47
4/4/2016 16:00,86.08,80.51,110.91,94.29,44.28
4/5/2016 16:00,86.28,80.66,109.63,93.39,43.51
4/6/2016 16:00,86.17,80.6,110.86,94.41,44.18
4/7/2016 16:00,86.52,80.71,109.45,93.29,43.5
4/8/2016 16:00,86.39,80.7,110.07,93.51,44.39
4/11/2016 16:00,86.38,80.66,109.83,93.25,44.47
4/12/2016 16:00,86.16,80.57,110.92,94.14,45.21
4/13/2016 16:00,86.24,80.53,113.02,95.1,45.88
4/14/2016 16:00,86.08,80.51,112.8,95.14,45.83
4/15/2016 16:00,86.37,80.61,113.11,95.07,45.72
4/18/2016 16:00,86.33,80.59,113.67,95.67,46.07
4/19/2016 16:00,86.31,80.56,114.13,96.01,46.91
4/20/2016 16:00,86.22,80.44,114.2,96.07,46.81
4/21/2016 16:00,86.07,80.45,113.39,95.56,46.51
4/22/2016 16:00,85.94,80.46,114.46,95.59,46.48
4/25/2016 16:00,85.81,80.45,113.85,95.45,46.25
4/26/2016 16:00,85.67,80.34,114.86,95.58,46.44
4/27/2016 16:00,86.09,80.48,115.5,95.75,46.58
4/28/2016 16:00,86.34,80.53,114.21,94.9,46.04
4/29/2016 16:00,86.34,80.61,113.46,94.42,45.89
5/2/2016 16:00,85.94,80.47,114.32,95.14,46.19
5/3/2016 16:00,86.36,80.58,112.58,94.28,45.26
5/4/2016 16:00,86.38,80.64,111.95,93.7,44.74
5/5/2016 16:00,86.59,80.66,111.67,93.7,44.68
5/6/2016 16:00,86.43,80.63,112.22,94,44.8
5/9/2016 16:00,86.48,80.71,112.38,94.12,44.56
5/10/2016 16:00,86.54,80.69,113.56,95.27,45.29
5/11/2016 16:00,86.62,80.71,112.43,94.45,44.99
5/12/2016 16:00,86.48,80.61,111.9,94.39,44.99
5/13/2016 16:00,86.65,80.64,111.09,93.64,44.38
5/16/2016 16:00,86.45,80.58,112.33,94.54,45.03
5/17/2016 16:00,86.27,80.48,111.14,93.68,44.69
5/18/2016 16:00,85.72,80.33,111.06,93.73,44.62
5/19/2016 16:00,85.75,80.36,110.47,93.36,44.28
5/20/2016 16:00,85.89,80.33,111.95,93.98,44.64
5/23/2016 16:00,85.89,80.35,111.82,93.79,44.48
5/24/2016 16:00,85.74,80.3,113.74,95.05,45.08
5/25/2016 16:00,85.77,80.34,114.52,95.71,45.55
5/26/2016 16:00,86.02,80.38,114.39,95.71,45.66
5/27/2016 16:00,85.77,80.33,115.41,96.12,45.56
5/31/2016 16:00,85.99,80.35,115.6,96.04,45.44
6/1/2016 16:00,85.74,80.28,116.29,96.21,45.45
6/2/2016 16:00,85.97,80.3,117.07,96.51,45.54
6/3/2016 16:00,86.6,80.56,116.54,96.24,45.95
6/6/2016 16:00,86.54,80.56,117.71,96.69,46.29
6/7/2016 16:00,86.62,80.62,118.04,96.84,46.68
6/8/2016 16:00,86.66,80.63,118.73,97.2,46.85
6/9/2016 16:00,86.82,80.67,118.17,97.01,46.23
6/10/2016 16:00,86.97,80.76,116.27,96.09,44.99
6/13/2016 16:00,87.02,80.81,115.01,95.39,44.35
6/14/2016 16:00,86.95,80.75,114.29,94.77,43.29
6/15/2016 16:00,87.3,80.88,114.58,94.67,43.63
6/16/2016 16:00,87.33,80.91,114.38,94.92,43.59
6/17/2016 16:00,87.13,80.81,114.33,94.61,43.92
6/20/2016 16:00,86.88,80.74,115.7,95.23,44.93
6/21/2016 16:00,86.75,80.72,115.5,95.43,45.23
6/22/2016 16:00,86.87,80.71,115.14,95.26,45.22
6/23/2016 16:00,86.7,80.62,117.21,96.52,46.41
6/24/2016 16:00,87.42,80.89,112.77,93.06,42.82
6/27/2016 16:00,87.89,81.02,109.31,91.36,42.05
6/28/2016 16:00,88.02,81.06,111.39,92.99,43.1
6/29/2016 16:00,87.85,80.98,113.79,94.56,43.95
6/30/2016 16:00,88.07,81.06,115.68,95.85,44.48
7/1/2016 16:00,88.11,81.04,116.03,96.07,44.6
7/5/2016 16:00,88.34,81.09,114.54,95.43,43.83
7/6/2016 16:00,88.46,81.06,115.29,95.97,43.74
7/7/2016 16:00,88.4,81.07,115.46,95.88,43.56
7/8/2016 16:00,88.54,81.09,117.76,97.36,44.31
7/11/2016 16:00,88.22,81.05,118.69,97.72,44.85
7/12/2016 16:00,87.69,80.86,120.02,98.4,45.47
7/13/2016 16:00,88.01,80.92,119.67,98.39,45.46
7/14/2016 16:00,87.8,80.9,119.83,98.91,45.85
7/15/2016 16:00,87.58,80.84,119.97,98.8,45.66
7/18/2016 16:00,87.6,80.83,120.2,99.05,45.82
7/19/2016 16:00,87.82,80.91,119.77,98.94,45.4
7/20/2016 16:00,87.72,80.86,120.53,99.38,45.76
7/21/2016 16:00,87.82,80.94,120.05,99.01,45.72
7/22/2016 16:00,87.71,80.9,120.87,99.46,45.79
7/25/2016 16:00,87.74,80.83,120.59,99.2,45.64
7/26/2016 16:00,87.71,80.85,121.19,99.26,45.83
7/27/2016 16:00,88.06,80.97,120.92,99.17,46.05
7/28/2016 16:00,88.03,80.98,121.11,99.31,46.04
7/29/2016 16:00,88.34,81.1,121.47,99.47,46.49
8/1/2016 16:00,87.95,80.94,121.31,99.36,46.27
8/2/2016 16:00,87.78,80.89,119.69,98.7,46.09
8/3/2016 16:00,87.74,80.83,120.59,99.01,46.01
8/4/2016 16:00,87.97,80.95,120.7,99.13,46.26
8/5/2016 16:00,87.6,80.82,121.93,99.91,46.47
8/8/2016 16:00,87.58,80.81,121.92,99.85,46.64
8/9/2016 16:00,87.85,80.88,121.91,99.92,47
8/10/2016 16:00,88.06,80.93,121.28,99.67,47.09
8/11/2016 16:00,87.68,80.81,121.76,100.2,47.47
8/12/2016 16:00,88.01,80.91,121.74,100.06,47.3
8/15/2016 16:00,87.8,80.83,122.78,100.4,47.59
8/16/2016 16:00,87.68,80.79,121.66,99.86,47.42
8/17/2016 16:00,87.84,80.84,121.4,100.03,47.42
8/18/2016 16:00,87.95,80.88,122.28,100.26,47.67
8/19/2016 16:00,87.74,80.81,122.23,100.12,47.35
8/22/2016 16:00,87.89,80.83,122.36,100.13,47.29
8/23/2016 16:00,87.94,80.81,123.15,100.33,47.43
8/24/2016 16:00,87.88,80.8,122.11,99.8,47.32
8/25/2016 16:00,87.77,80.8,122.34,99.72,47.23
8/26/2016 16:00,87.44,80.7,121.99,99.54,46.89
8/29/2016 16:00,87.79,80.77,122.79,100.06,47.07
8/30/2016 16:00,87.76,80.79,122.74,99.87,46.94
8/31/2016 16:00,87.7,80.78,122.29,99.64,46.7
9/1/2016 16:00,87.57,80.72,122.29,99.65,47
9/2/2016 16:00,87.46,80.72,123.52,100.11,47.54
9/6/2016 16:00,87.81,80.85,123.69,100.42,48.03
9/7/2016 16:00,87.86,80.83,124.21,100.41,48.09
9/8/2016 16:00,87.46,80.7,123.88,100.21,48.02
9/9/2016 16:00,87.08,80.67,120.06,97.8,46.95
9/12/2016 16:00,87.14,80.7,121.59,99.19,47.34
9/13/2016 16:00,86.85,80.61,119.3,97.8,45.91
9/14/2016 16:00,87.11,80.73,119.19,97.71,45.95
9/15/2016 16:00,87.1,80.74,120.5,98.71,46.4
9/16/2016 16:00,87.19,80.72,120.04,98.31,45.91
9/19/2016 16:00,87.13,80.71,120.82,98.35,46.22
9/20/2016 16:00,87.16,80.73,119.8,97.81,46.36
9/21/2016 16:00,87.39,80.75,121.47,98.86,47.27
9/22/2016 16:00,87.55,80.75,123.08,99.55,47.74
9/23/2016 16:00,87.58,80.82,122.18,99,47.24
9/26/2016 16:00,87.7,80.87,121.29,98.19,46.8
9/27/2016 16:00,87.86,80.83,121.54,98.79,47.09
9/28/2016 16:00,87.87,80.81,122.6,99.33,47.5
9/29/2016 16:00,87.84,80.83,121.18,98.42,46.96
9/30/2016 16:00,87.66,80.83,122.18,99.16,47.21
10/3/2016 16:00,87.34,80.63,121.52,98.88,47.18
10/4/2016 16:00,87.11,80.59,120.81,98.42,47.01
10/5/2016 16:00,86.91,80.56,121.46,98.83,47.35
10/6/2016 16:00,86.84,80.49,121.42,98.89,47.15
10/7/2016 16:00,86.94,80.55,120.49,98.53,46.85
10/10/2016 16:00,86.89,80.5,121.65,99.05,47.06
10/11/2016 16:00,86.76,80.47,119.66,97.79,46.32
10/12/2016 16:00,86.78,80.49,119.77,97.92,46.26
10/13/2016 16:00,86.9,80.54,119.12,97.59,46.07
10/14/2016 16:00,86.76,80.48,118.82,97.59,46.15
